plant_name,season,region,watering_frequency,water_amount_liters,fertilizer_type,fertilizer_amount,nitrogen_requirement,phosphorus_requirement,potassium_requirement,micronutrients_required,sunlight_requirement,temperature_range_celsius,humidity_range_percent,wind_tolerance,care_instructions
Wisteria,Autumn,Himachal Pradesh,2 times/week,01-Feb,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - transitional growing season),Low,High,Medium,Iron,Full sun,9-23°C,40-60%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Autumn,Uttarakhand,2 times/week,01-Feb,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - transitional growing season),Low,High,Medium,Iron,Full sun,10-24°C,40-60%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Autumn,Jammu and Kashmir,2 times/week,01-Feb,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - transitional growing season),Low,High,Medium,Iron,Full sun,7-21°C,35-55%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Autumn,West Bengal,2 times/week,01-Feb,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - transitional growing season),Low,High,Medium,Iron,Full sun,15-29°C,50-70%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Autumn,Karnataka,2 times/week,01-Feb,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - transitional growing season),Low,High,Medium,Iron,Full sun,14-28°C,45-65%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Monsoon,Himachal Pradesh,"Reduce - rely on rainfall, ensure drainage",0.5-1,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,High,Medium,Iron,Full sun,9-23°C,40-60%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Monsoon,Uttarakhand,"Reduce - rely on rainfall, ensure drainage",0.5-1,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,High,Medium,Iron,Full sun,10-24°C,40-60%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Monsoon,Jammu and Kashmir,"Reduce - rely on rainfall, ensure drainage",0.5-1,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,High,Medium,Iron,Full sun,7-21°C,35-55%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Monsoon,West Bengal,"Reduce - rely on rainfall, ensure drainage",0.5-1,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,High,Medium,Iron,Full sun,15-29°C,50-70%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Monsoon,Karnataka,"Reduce - rely on rainfall, ensure drainage",0.5-1,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,High,Medium,Iron,Full sun,14-28°C,45-65%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Winter,Himachal Pradesh,1-2 times/week,0.5-1.5,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose - reduced growth/dormancy),Low,High,Medium,Iron,Full sun,9-23°C,40-60%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Winter,Uttarakhand,1-2 times/week,0.5-1.5,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose - reduced growth/dormancy),Low,High,Medium,Iron,Full sun,10-24°C,40-60%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Winter,Jammu and Kashmir,1-2 times/week,0.5-1.5,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose - reduced growth/dormancy),Low,High,Medium,Iron,Full sun,7-21°C,35-55%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Winter,West Bengal,1-2 times/week,0.5-1.5,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose - reduced growth/dormancy),Low,High,Medium,Iron,Full sun,15-29°C,50-70%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Winter,Karnataka,1-2 times/week,0.5-1.5,Low-nitrogen NPK 5-10-10,15g/plant/month (Half dose - reduced growth/dormancy),Low,High,Medium,Iron,Full sun,14-28°C,45-65%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Windy,Himachal Pradesh,3 times/week,1.5-3,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - same as normal growing schedule),Low,High,Medium,Iron,Full sun,9-23°C,40-60%,Medium,Stake tall stems and place in a sheltered spot to prevent stem breakage and bloom damage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Windy,Uttarakhand,3 times/week,1.5-3,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - same as normal growing schedule),Low,High,Medium,Iron,Full sun,10-24°C,40-60%,Medium,Stake tall stems and place in a sheltered spot to prevent stem breakage and bloom damage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Windy,Jammu and Kashmir,3 times/week,1.5-3,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - same as normal growing schedule),Low,High,Medium,Iron,Full sun,7-21°C,35-55%,Medium,Stake tall stems and place in a sheltered spot to prevent stem breakage and bloom damage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Windy,West Bengal,3 times/week,1.5-3,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - same as normal growing schedule),Low,High,Medium,Iron,Full sun,15-29°C,50-70%,Medium,Stake tall stems and place in a sheltered spot to prevent stem breakage and bloom damage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Wisteria,Windy,Karnataka,3 times/week,1.5-3,Low-nitrogen NPK 5-10-10,30g/plant/month (Full dose - same as normal growing schedule),Low,High,Medium,Iron,Full sun,14-28°C,45-65%,Medium,Stake tall stems and place in a sheltered spot to prevent stem breakage and bloom damage. Vigorous climbing vineneeds sturdy support; prune twice yearly; too much N reduces blooms.
Iris,Summer,Jammu and Kashmir,2-3 times/week,01-Mar,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - active growth period),Low,Medium,Medium,Iron,Full sun to partial shade,7-19°C,35-55%,Medium,Deadhead spent blooms to encourage continuous flowering; water in early morning. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Summer,Himachal Pradesh,2-3 times/week,01-Mar,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - active growth period),Low,Medium,Medium,Iron,Full sun to partial shade,9-21°C,40-60%,Medium,Deadhead spent blooms to encourage continuous flowering; water in early morning. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Summer,Uttarakhand,2-3 times/week,01-Mar,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - active growth period),Low,Medium,Medium,Iron,Full sun to partial shade,10-22°C,40-60%,Medium,Deadhead spent blooms to encourage continuous flowering; water in early morning. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Summer,West Bengal,2-3 times/week,01-Mar,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - active growth period),Low,Medium,Medium,Iron,Full sun to partial shade,15-27°C,50-70%,Medium,Deadhead spent blooms to encourage continuous flowering; water in early morning. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Summer,Karnataka,2-3 times/week,01-Mar,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - active growth period),Low,Medium,Medium,Iron,Full sun to partial shade,14-26°C,45-65%,Medium,Deadhead spent blooms to encourage continuous flowering; water in early morning. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Autumn,Jammu and Kashmir,2 times/week,01-Feb,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - transitional growing season),Low,Medium,Medium,Iron,Full sun to partial shade,7-19°C,35-55%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Autumn,Himachal Pradesh,2 times/week,01-Feb,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - transitional growing season),Low,Medium,Medium,Iron,Full sun to partial shade,9-21°C,40-60%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Autumn,Uttarakhand,2 times/week,01-Feb,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - transitional growing season),Low,Medium,Medium,Iron,Full sun to partial shade,10-22°C,40-60%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Autumn,West Bengal,2 times/week,01-Feb,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - transitional growing season),Low,Medium,Medium,Iron,Full sun to partial shade,15-27°C,50-70%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Autumn,Karnataka,2 times/week,01-Feb,NPK 10-10-10 or bulb/rhizome feed,10g/plant/month (Full dose - transitional growing season),Low,Medium,Medium,Iron,Full sun to partial shade,14-26°C,45-65%,Medium,Good blooming/growing season for many varieties; maintain regular watering. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Monsoon,Jammu and Kashmir,"Reduce - rely on rainfall, ensure drainage",0.5-1,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,Medium,Medium,Iron,Full sun to partial shade,7-19°C,35-55%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Monsoon,Himachal Pradesh,"Reduce - rely on rainfall, ensure drainage",0.5-1,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,Medium,Medium,Iron,Full sun to partial shade,9-21°C,40-60%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Monsoon,Uttarakhand,"Reduce - rely on rainfall, ensure drainage",0.5-1,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,Medium,Medium,Iron,Full sun to partial shade,10-22°C,40-60%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Monsoon,West Bengal,"Reduce - rely on rainfall, ensure drainage",0.5-1,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,Medium,Medium,Iron,Full sun to partial shade,15-27°C,50-70%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Monsoon,Karnataka,"Reduce - rely on rainfall, ensure drainage",0.5-1,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose or skip - avoid fertilizing before/during heavy rain (nutrient leaching)),Low,Medium,Medium,Iron,Full sun to partial shade,14-26°C,45-65%,Medium,Ensure excess water drains away; watch for fungal disease on flowers/foliage. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Winter,Jammu and Kashmir,1-2 times/week,0.5-1.5,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose - reduced growth/dormancy),Low,Medium,Medium,Iron,Full sun to partial shade,7-19°C,35-55%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Winter,Himachal Pradesh,1-2 times/week,0.5-1.5,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose - reduced growth/dormancy),Low,Medium,Medium,Iron,Full sun to partial shade,9-21°C,40-60%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Winter,Uttarakhand,1-2 times/week,0.5-1.5,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose - reduced growth/dormancy),Low,Medium,Medium,Iron,Full sun to partial shade,10-22°C,40-60%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Winter,West Bengal,1-2 times/week,0.5-1.5,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose - reduced growth/dormancy),Low,Medium,Medium,Iron,Full sun to partial shade,15-27°C,50-70%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
Iris,Winter,Karnataka,1-2 times/week,0.5-1.5,NPK 10-10-10 or bulb/rhizome feed,5g/plant/month (Half dose - reduced growth/dormancy),Low,Medium,Medium,Iron,Full sun to partial shade,14-26°C,45-65%,Medium,Reduce watering for dormant types; cold-hardy bloomers continue flowering with regular care. Plant rhizomes shallow with tops exposed; avoid overwatering (rot-prone); divide every 3-4 years.
