plant_name,country,state_or_region,continent,native_status,cultivation_status,climate_zone,best_growing_season,best_growing_months,temperature_min,temperature_max,annual_rainfall_min,annual_rainfall_max,humidity_min,humidity_max,altitude_min,altitude_max,soil_suitability,water_availability,sunlight_condition,frost_tolerance,heat_tolerance,drought_tolerance,salinity_tolerance,wind_tolerance,common_growing_method,commercial_production,remarks,,
Vanilla,French Polynesia,Tahiti,Oceania,No,Commercial,Tropical,Year-round,January-December,22,30,1800,3000,75,95,0,500,Volcanic Loamy Soil,High,Partial Shade,Low,Medium,Low,Low,Medium,Vine Plantation,Yes,Tahitian vanilla is prized for its unique aroma and premium quality.,,
Turmeric,India,Telangana,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,35,800,1500,60,85,200,900,Well-drained Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Telangana is one of India's leading turmeric-producing states.,,
Turmeric,India,Maharashtra,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,35,700,1200,55,80,200,800,Black Cotton Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Sangli is an important turmeric-producing region.,,
Turmeric,India,Tamil Nadu,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,34,700,1400,55,80,100,700,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Erode is known as the Turmeric City of India.,,
Turmeric,India,Karnataka,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,34,700,1200,55,80,300,900,Well-drained Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Karnataka is a major producer of high-quality turmeric.,,
Turmeric,India,Odisha,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,34,1000,1800,60,85,200,1000,Laterite Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Turmeric is widely grown in tribal farming regions.,,
Turmeric,Bangladesh,Dhaka,Asia,No,Commercial,Tropical,Monsoon,May-August,22,34,1200,2200,65,90,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Limited,Cultivated for domestic consumption and spice processing.,,
Turmeric,Nepal,Lumbini,Asia,No,Commercial,Subtropical,Monsoon,June-September,18,30,1000,1800,60,85,200,1200,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Limited,An important spice crop in the Terai region.,,
Turmeric,Sri Lanka,Central Province,Asia,No,Commercial,Tropical,Monsoon,May-August,22,32,1500,2500,70,90,300,1000,Rich Loamy Soil,High,Partial Shade,Low,Medium,Low,Low,Medium,Field Cultivation,Limited,Grown for culinary and medicinal purposes.,,
Turmeric,Indonesia,Java,Asia,No,Commercial,Tropical,Rainy Season,November-April,22,33,1500,2500,70,90,0,800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Field Cultivation,Limited,Commonly cultivated for food, medicine, and herbal products.
Turmeric,Nigeria,Kaduna,Africa,No,Commercial,Tropical,Rainy Season,May-October,21,34,900,1600,60,85,300,900,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Limited,Commercial turmeric cultivation is expanding for export.,,
Ginger,India,Kerala,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,32,1500,3000,70,95,0,1500,Well-drained Loamy Soil,High,Partial Shade,Low,Medium,Low,Low,Medium,Field Cultivation,Yes,Kerala is one of India's major ginger-producing states.,,
Ginger,India,Karnataka,Asia,Yes,Commercial,Tropical,Monsoon,June-September,20,32,1000,2500,65,90,300,1200,Red Loamy Soil,Moderate,Partial Shade,Low,Medium,Medium,Low,Medium,Field Cultivation,Yes,Ginger is widely cultivated in the Western Ghats region.,,
Ginger,India,Meghalaya,Asia,Yes,Commercial,Subtropical,Monsoon,May-September,18,30,1800,3500,70,95,800,1800,Well-drained Loamy Soil,High,Partial Shade,Low,Medium,Low,Low,Medium,Field Cultivation,Yes,Meghalaya is known for producing high-quality organic ginger.,,
Ginger,India,Sikkim,Asia,Yes,Commercial,Temperate,Monsoon,May-September,15,28,1500,3000,70,95,1000,2000,Mountain Loamy Soil,High,Partial Shade,Medium,Low,Low,Low,Medium,Field Cultivation,Yes,Sikkim promotes organic ginger cultivation.,,
Ginger,Nigeria,Kaduna,Africa,No,Commercial,Tropical,Rainy Season,May-October,21,34,900,1600,60,85,300,900,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Nigeria is one of Africa's leading ginger producers.,,
Ginger,China,Shandong,Asia,No,Commercial,Temperate,Spring,April-June,12,30,600,1000,55,80,0,500,Fertile Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,China is one of the world's largest producers and exporters of ginger.,,
Ginger,Nepal,Lumbini,Asia,No,Commercial,Subtropical,Monsoon,June-September,18,30,1000,1800,60,85,200,1500,Loamy Soil,Moderate,Partial Shade,Low,Medium,Medium,Low,Medium,Field Cultivation,Limited,Ginger is widely grown in the mid-hill and Terai regions.,,
Ginger,Thailand,Chiang Rai,Asia,No,Commercial,Tropical,Rainy Season,May-October,22,33,1200,2200,65,90,300,1000,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Commercial ginger farming supports the food and export industries.,,
Ginger,Indonesia,West Java,Asia,No,Commercial,Tropical,Rainy Season,November-April,22,33,1500,2500,70,90,200,1200,Volcanic Loamy Soil,High,Partial Shade,Low,Medium,Low,Low,Medium,Field Cultivation,Yes,Indonesia cultivates ginger extensively for culinary and medicinal use.,,
Ginger,Jamaica,Saint Ann,North America,No,Commercial,Tropical,Rainy Season,May-November,22,32,1200,2200,65,90,0,600,Well-drained Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Limited,Jamaican ginger is internationally recognized for its strong aroma and quality.,,
Garlic,India,Madhya Pradesh,Asia,No,Commercial,Subtropical,Winter,October-March,10,30,500,1000,40,70,200,700,Well-drained Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,Madhya Pradesh is India's largest garlic-producing state.,,
Garlic,India,Rajasthan,Asia,No,Commercial,Arid,Winter,October-March,8,30,200,600,30,60,200,600,Sandy Loam,Low,Full Sun,Medium,High,High,Low,High,Field Cultivation,Yes,Rajasthan produces high-quality garlic for domestic and export markets.,,
Garlic,India,Gujarat,Asia,No,Commercial,Semi-arid,Winter,October-March,10,32,400,800,35,65,0,500,Black Cotton Soil,Moderate,Full Sun,Medium,High,High,Low,Medium,Field Cultivation,Yes,Gujarat is a major garlic-growing state with strong market demand.,,
Garlic,China,Shandong,Asia,No,Commercial,Temperate,Spring,March-June,5,28,500,900,40,70,0,500,Fertile Loamy Soil,Moderate,Full Sun,High,Medium,Medium,Low,Medium,Field Cultivation,Yes,China is the world's largest producer and exporter of garlic.,,
Garlic,Spain,Castilla-La Mancha,Europe,No,Commercial,Mediterranean,Autumn,October-June,5,30,300,700,40,65,400,900,Well-drained Calcareous Soil,Low,Full Sun,Medium,High,High,Low,Medium,Field Cultivation,Yes,Spain is Europe's leading garlic producer.,,
Garlic,Egypt,Minya,Africa,No,Commercial,Arid,Winter,November-April,10,28,50,200,30,60,0,300,Sandy Loam,Low,Full Sun,Low,High,High,Medium,Medium,Irrigated Farming,Yes,Egypt exports large quantities of fresh and dried garlic.,,
Garlic,United States,California,North America,No,Commercial,Mediterranean,Spring,February-July,8,28,300,700,40,70,0,700,Well-drained Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,California is the major garlic-producing state in the United States.,,
Garlic,Argentina,Mendoza,South America,No,Commercial,Temperate,Spring,September-January,6,28,200,600,35,65,500,1200,Well-drained Sandy Loam,Low,Full Sun,Medium,Medium,High,Low,Medium,Field Cultivation,Yes,Argentina is a significant exporter of garlic to global markets.,,
Garlic,Nepal,Lumbini,Asia,No,Commercial,Subtropical,Winter,October-March,8,28,800,1500,45,75,200,1500,Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Limited,Garlic is widely cultivated in the Terai and hill regions.,,
Garlic,Turkey,Kastamonu,Asia,No,Commercial,Temperate,Summer,April-August,8,28,400,900,40,70,500,1200,Well-drained Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,Turkey is well known for premium-quality white garlic.,,
Onion,India,Maharashtra,Asia,No,Commercial,Tropical,Winter,October-March,12,32,500,1000,40,70,200,800,Well-drained Black Cotton Soil,Moderate,Full Sun,Medium,High,Medium,Low,Medium,Field Cultivation,Yes,Maharashtra is India's largest onion-producing state with major export markets.,,
Onion,India,Karnataka,Asia,No,Commercial,Tropical,Winter,October-February,15,32,500,900,40,70,300,900,Red Loamy Soil,Moderate,Full Sun,Medium,High,Medium,Low,Medium,Field Cultivation,Yes,Karnataka produces onions throughout the year using multiple growing seasons.,,
Onion,India,Madhya Pradesh,Asia,No,Commercial,Subtropical,Winter,10October-March,10,30,500,1000,40,70,200,700,Well-drained Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,Madhya Pradesh is a major onion-producing state for domestic consumption.,,
Onion,China,Gansu,Asia,No,Commercial,Temperate,Spring,March-July,8,28,300,700,40,65,1000,2000,Fertile Loamy Soil,Moderate,Full Sun,High,Medium,Medium,Low,Medium,Field Cultivation,Yes,China is one of the world's largest onion producers.,,
Onion,United States,California,North America,No,Commercial,Mediterranean,Spring,February-July,8,28,300,700,40,70,0,700,Well-drained Sandy Loam,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,California is a leading producer of storage onions.,,
Onion,Netherlands,Flevoland,Europe,No,Commercial,Temperate,Spring,April-August,6,24,500,900,50,75,0,100,Clay Loam,Moderate,Full Sun,High,Low,Medium,Low,Medium,Field Cultivation,Yes,The Netherlands is a major exporter of onion seeds and bulbs.,,
Onion,Egypt,Beheira,Africa,No,Commercial,Arid,Winter,November-April,10,28,50,200,30,60,0,200,Sandy Loam,Low,Full Sun,Low,High,High,Medium,Medium,Irrigated Farming,Yes,Egypt exports onions extensively to international markets.,,
Onion,Turkey,Ankara,Asia,No,Commercial,Temperate,Spring,April-August,8,28,350,700,40,65,700,1200,Well-drained Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,Turkey is an important onion producer for Europe and the Middle East.,,
Onion,Pakistan,Punjab,Asia,No,Commercial,Subtropical,Winter,October-March,10,30,300,700,35,65,200,600,Alluvial Loam,Moderate,Full Sun,Medium,High,High,Low,Medium,Field Cultivation,Yes,Punjab is Pakistan's largest onion-producing province.,,
Onion,Mexico,Guanajuato,North America,No,Commercial,Semi-arid,Winter,October-April,10,30,400,800,35,65,1500,2200,Well-drained Sandy Loam,Moderate,Full Sun,Medium,High,High,Low,Medium,Field Cultivation,Yes,Mexico exports large quantities of fresh onions to North America.,,
Potato,India,Uttar Pradesh,Asia,No,Commercial,Subtropical,Winter,October-February,10,30,600,1200,40,70,100,400,Well-drained Sandy Loam,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,Uttar Pradesh is India's largest potato-producing state.,,
Potato,India,West Bengal,Asia,No,Commercial,Subtropical,Winter,October-February,10,28,1200,1800,50,80,0,300,Alluvial Loam,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,West Bengal is one of India's leading potato producers.,,
Potato,India,Bihar,Asia,No,Commercial,Subtropical,Winter,October-February,10,28,800,1400,45,75,50,200,Fertile Loamy Soil,Moderate,Full Sun,Medium,Medium,Medium,Low,Medium,Field Cultivation,Yes,Potato is widely cultivated as a major food crop.,,
Potato,China,Inner Mongolia,Asia,No,Commercial,Temperate,Spring,April-September,8,25,300,600,40,70,1000,1800,Well-drained Loamy Soil,Moderate,Full Sun,High,Low,Medium,Low,Medium,Field Cultivation,Yes,China is the world's largest producer of potatoes.,,
Potato,Russia,Bryansk Oblast,Europe,No,Commercial,Temperate,Spring,May-September,5,22,400,800,45,75,150,300,Loamy Soil,Moderate,Full Sun,High,Low,Medium,Low,Medium,Field Cultivation,Yes,Potatoes are one of Russia's most important food crops.,,
Potato,Ukraine,Lviv Oblast,Europe,No,Commercial,Temperate,Spring,April-September,6,24,500,900,45,75,200,500,Fertile Black Soil,Moderate,Full Sun,High,Low,Medium,Low,Medium,Field Cultivation,Yes,Ukraine is a major potato producer in Eastern Europe.,,
Potato,Peru,Cusco,South America,Yes,Commercial,Highland,Spring,October-March,5,20,700,1500,50,80,2500,4200,Andean Loamy Soil,Moderate,Full Sun,High,Low,Medium,Low,Medium,Terrace Farming,Yes,Peru is the native home of the potato with thousands of traditional varieties.,,
Potato,United States,Idaho,North America,No,Commercial,Temperate,Spring,April-September,7,26,300,700,40,70,700,1600,Volcanic Loamy Soil,Moderate,Full Sun,High,Medium,Medium,Low,Medium,Field Cultivation,Yes,Idaho is internationally known for premium-quality potatoes.,,
Potato,Germany,Lower Saxony,Europe,No,Commercial,Temperate,Spring,April-September,7,24,500,900,45,75,0,300,Sandy Loam,Moderate,Full Sun,High,Low,Medium,Low,Medium,Field Cultivation,Yes,Lower Saxony is Germany's leading potato-growing region.,,
Potato,Netherlands,Flevoland,Europe,No,Commercial,Temperate,Spring,April-August,8,24,500,900,45,75,0,100,Clay Loam,Moderate,Full Sun,High,Low,Medium,Low,Medium,Field Cultivation,Yes,The Netherlands is renowned for high-quality seed potato production.,,
Tomato,India,Andhra Pradesh,Asia,No,Commercial,Tropical,Winter,October-February,18,32,600,1200,50,80,0,600,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Andhra Pradesh is India's largest tomato-producing state.,,
Tomato,India,Karnataka,Asia,No,Commercial,Tropical,Winter,October-February,18,32,600,1000,50,75,300,900,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Karnataka supplies tomatoes throughout the year to major markets.,,
Tomato,India,Madhya Pradesh,Asia,No,Commercial,Subtropical,Winter,October-March,16,30,500,1000,45,75,200,700,Well-drained Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Yes,Madhya Pradesh is an important tomato-producing state.,,
Tomato,China,Xinjiang,Asia,No,Commercial,Temperate,Summer,April-August,15,30,200,500,35,65,500,1200,Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,China is the world's largest producer of tomatoes.,,
Tomato,United States,California,North America,No,Commercial,Mediterranean,Spring,March-August,15,30,250,600,40,70,0,700,Well-drained Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,California leads the United States in processing tomato production.,,
Tomato,Turkey,Antalya,Asia,No,Commercial,Mediterranean,Spring,March-July,15,30,600,1200,45,75,0,800,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Greenhouse and Field,Yes,Turkey is one of the world's leading tomato producers.,,
Tomato,Italy,Emilia-Romagna,Europe,No,Commercial,Mediterranean,Spring,April-August,14,30,500,900,45,75,0,500,Fertile Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Yes,The region is famous for processing tomatoes used in sauces.,,
Tomato,Spain,Extremadura,Europe,No,Commercial,Mediterranean,Spring,March-July,15,30,350,700,40,70,200,600,Alluvial Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Extremadura is Spain's largest tomato-producing region.,,
Tomato,Mexico,Sinaloa,North America,No,Commercial,Subtropical,Winter,October-April,18,32,300,700,45,75,0,500,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Greenhouse and Field,Yes,Mexico is a major exporter of fresh tomatoes.,,
Tomato,Egypt,Beheira,Africa,No,Commercial,Arid,Winter,October-March,18,30,50,200,30,60,0,200,Sandy Loam,Low,Full Sun,Low,High,High,Medium,Medium,Irrigated Farming,Yes,Egypt produces tomatoes year-round using irrigation.,,
Brinjal,India,West Bengal,Asia,Yes,Commercial,Tropical,Winter,October-February,20,32,1000,1800,55,80,0,300,Well-drained Alluvial Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,West Bengal is India's leading brinjal-producing state.,,
Brinjal,India,Odisha,Asia,Yes,Commercial,Tropical,Winter,October-February,20,34,1000,1800,55,80,0,800,Laterite Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Brinjal is widely cultivated throughout Odisha for local markets.,,
Brinjal,India,Karnataka,Asia,Yes,Commercial,Tropical,Year-round,January-December,20,34,600,1200,50,75,300,900,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Karnataka grows brinjal across multiple cropping seasons.,,
Brinjal,India,Bihar,Asia,Yes,Commercial,Subtropical,Winter,October-March,18,32,800,1400,50,75,50,300,Fertile Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Yes,Brinjal is one of Bihar's important vegetable crops.,,
Brinjal,Bangladesh,Dhaka,Asia,No,Commercial,Tropical,Winter,October-February,20,33,1200,2200,60,85,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Brinjal is one of the most commonly cultivated vegetables in Bangladesh.,,
Brinjal,China,Shandong,Asia,No,Commercial,Temperate,Spring,April-August,18,30,500,900,45,70,0,500,Well-drained Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Field Cultivation,Yes,China is the world's largest producer of eggplant.,,
Brinjal,Turkey,Antalya,Asia,No,Commercial,Mediterranean,Spring,March-July,18,30,600,1200,45,70,0,800,Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Greenhouse and Field,Yes,Turkey is a major producer of eggplant for domestic consumption and export.,,
Brinjal,Egypt,Giza,Africa,No,Commercial,Arid,Winter,October-March,18,32,50,200,30,60,0,200,Sandy Loam,Low,Full Sun,Low,High,High,Medium,Medium,Irrigated Farming,Yes,Eggplant is cultivated year-round under irrigated conditions.,,
Brinjal,Italy,Sicily,Europe,No,Commercial,Mediterranean,Spring,March-July,18,30,400,800,45,70,0,500,Fertile Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Sicily is famous for producing Mediterranean eggplant varieties.,,
Brinjal,Philippines,Central Luzon,Asia,No,Commercial,Tropical,Year-round,January-December,22,34,1500,2500,65,90,0,500,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Field Cultivation,Yes,Brinjal is widely cultivated for domestic vegetable markets.,,
Chilli,India,Andhra Pradesh,Asia,No,Commercial,Tropical,Monsoon,June-September,20,35,600,1200,50,75,0,600,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Andhra Pradesh is India's largest producer of dry red chilli.,,
Chilli,India,Telangana,Asia,No,Commercial,Tropical,Monsoon,June-September,20,35,600,1000,50,75,200,700,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Telangana is famous for high-quality chilli cultivation, especially in Khammam.,
Chilli,India,Karnataka,Asia,No,Commercial,Tropical,Monsoon,June-September,20,34,500,900,45,70,300,900,Well-drained Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Field Cultivation,Yes,Karnataka is a major producer of both green and dry chillies.,,
